samplingLocation,GEOID,n,positive,fitted.values.mean,fitted.values.sd,fitted.values.0.025quant,fitted.values.0.5quant,fitted.values.0.975quant,fitted.values.mode
atHome,53033022102,2,2,0.746880848,0.043516119,0.665206928,0.745616214,0.835774781,0.743094252
atHome,53033022202,5,5,0.746903315,0.043516813,0.66522804,0.745638678,0.835798617,0.743116711
atHome,53033022300,4,4,0.746886066,0.043514745,0.665214583,0.74562152,0.835777057,0.743099734
atHome,53033022605,1,1,0.746869746,0.043514207,0.665199309,0.745605204,0.835759671,0.743083426
atHome,53033000300,0,0,0.746847706,0.043516733,0.665172847,0.74558298,0.835743098,0.743060836
atHome,53033000401,0,0,0.746845689,0.043516886,0.665170564,0.745580951,0.835741417,0.743058782
atHome,53033000500,0,0,0.746843569,0.043518764,0.665165088,0.745578719,0.835743295,0.743056326
atHome,53033001000,1,1,0.746854019,0.043516408,0.665179712,0.745589322,0.835748691,0.743067237
atHome,53033001200,1,1,0.746850774,0.043515837,0.665177507,0.745586105,0.835744249,0.743064075
atHome,53033001500,0,0,0.746834656,0.043526951,0.665141538,0.745569316,0.835751811,0.743045948
atHome,53033001701,0,0,0.746838317,0.043515772,0.665165226,0.745573631,0.835731715,0.743051567
atHome,53033001900,0,0,0.74684111,0.04351624,0.665167166,0.745576401,0.835735487,0.743054292
atHome,53033002200,0,0,0.746848656,0.043513573,0.665179458,0.745584115,0.835737334,0.743062339
atHome,53033002500,0,0,0.746842901,0.043514681,0.665171745,0.745578286,0.835733959,0.743056363
atHome,53033003200,1,1,0.746841088,0.043518425,0.665163227,0.745576254,0.835740106,0.743053892
atHome,53033003500,1,1,0.746843583,0.043515022,0.665171812,0.745578949,0.835735361,0.743056989
atHome,53033004100,0,0,0.746845343,0.043512395,0.665178274,0.745580865,0.835731534,0.743059214
atHome,53033006200,0,0,0.746841202,0.043512671,0.665173658,0.745576701,0.835728,0.743055004
atHome,53033006400,0,0,0.746840098,0.043515821,0.665166911,0.745575412,0.835733589,0.743053348
atHome,53033006600,0,0,0.7468356,0.043512844,0.665167774,0.74557108,0.835722791,0.743049344
atHome,53033007200,0,0,0.746833858,0.043514226,0.665163561,0.745569254,0.835723992,0.743047353
atHome,53033007401,0,0,0.746836403,0.043514887,0.665164909,0.745571766,0.835727929,0.743049797
atHome,53033007500,0,0,0.746838072,0.043513425,0.665169191,0.745573522,0.835726485,0.743051727
atHome,53033008001,0,0,0.746833043,0.043518505,0.665155078,0.74556819,0.835732269,0.743045793
atHome,53033008002,1,1,0.746841672,0.043520107,0.665160793,0.745576741,0.835744258,0.743054187
atHome,53033008400,0,0,0.746836756,0.043514329,0.665166261,0.745572151,0.835727095,0.743050248
atHome,53033008500,0,0,0.746837172,0.04351365,0.665167892,0.745572607,0.835726067,0.743050784
atHome,53033009200,0,0,0.746838514,0.043515104,0.66516662,0.745573867,0.835730491,0.743051881
atHome,53033009500,3,3,0.746868709,0.043514772,0.665197263,0.745604132,0.835759839,0.743082285
atHome,53033009701,0,0,0.746839688,0.043522557,0.665154424,0.745574611,0.835747487,0.743051767
atHome,53033009900,0,0,0.746840598,0.043515822,0.665167406,0.745575913,0.83573409,0.74305385
atHome,53033010402,0,0,0.746844455,0.043513673,0.665175098,0.745579901,0.835733365,0.7430581
atHome,53033010600,0,0,0.746841043,0.043518883,0.665162361,0.745576181,0.835741033,0.743053767
atHome,53033010800,0,0,0.746842805,0.043513383,0.665173977,0.745578265,0.835731105,0.743056491
atHome,53033011002,0,0,0.746845522,0.043514051,0.665175483,0.745580948,0.835735228,0.743059106
atHome,53033011102,0,0,0.74684905,0.043512944,0.665180978,0.745584546,0.83573639,0.743062844
atHome,53033011300,0,0,0.746844252,0.043514981,0.665172551,0.745579622,0.835735941,0.743057669
atHome,53033011500,0,0,0.746842144,0.043516826,0.665167144,0.745577403,0.835737761,0.74305523
atHome,53033011800,0,0,0.746848526,0.043513019,0.665180322,0.745584016,0.835736028,0.743062304
atHome,53033020100,0,0,0.746848519,0.043532484,0.665145412,0.745582881,0.835777358,0.743058921
atHome,53033020200,1,1,0.74685659,0.043525335,0.665166262,0.745591381,0.83577021,0.743068273
atHome,53033020401,1,1,0.746860049,0.043519975,0.665179315,0.745595156,0.83576227,0.743072679
atHome,53033020800,0,0,0.746848412,0.043524146,0.665160257,0.745583258,0.835759544,0.74306026
atHome,53033021000,2,2,0.746863763,0.043517368,0.665187686,0.745599027,0.835760429,0.743076864
atHome,53033021400,1,1,0.746862386,0.043517092,0.665186812,0.745597665,0.835758472,0.743075528
atHome,53033021700,4,4,0.746895689,0.043519467,0.665215694,0.745630886,0.835796662,0.743108587
atHome,53033021904,3,3,0.746886112,0.043517591,0.665209527,0.745621401,0.835783146,0.743099287
atHome,53033021906,1,1,0.746871022,0.043516529,0.665196414,0.745606347,0.835765873,0.743084305
atHome,53033022101,1,1,0.746868715,0.043515351,0.665196231,0.745604105,0.835761075,0.743082191
atHome,53033022802,1,1,0.74686752,0.043514207,0.665197094,0.745602974,0.835757454,0.743081188
atHome,53033023000,1,1,0.746866427,0.0435139,0.665196556,0.745601897,0.835755716,0.743080143
atHome,53033023100,2,2,0.746873892,0.043516029,0.665200168,0.745609251,0.835767666,0.743087276
atHome,53033023401,1,1,0.746864758,0.043515136,0.665192679,0.745600153,0.835756679,0.743078251
atHome,53033023403,0,0,0.746857827,0.043513146,0.66518935,0.745593326,0.835745555,0.74307163
atHome,53033023604,1,1,0.746865123,0.043514566,0.665194065,0.745600552,0.835755831,0.743078717
atHome,53033023801,0,0,0.746855506,0.043513031,0.665187247,0.745591008,0.835743001,0.743069318
atHome,53033024100,0,0,0.74685592,0.0435168,0.665180901,0.745591205,0.835751417,0.743069081
atHome,53033024400,1,1,0.746859513,0.043517069,0.665183993,0.745594787,0.835755564,0.743072644
atHome,53033024601,0,0,0.746851262,0.043512469,0.66518403,0.745586789,0.835737584,0.743065149
atHome,53033024702,0,0,0.74685333,0.043511858,0.665187186,0.745588897,0.835738343,0.743067334
atHome,53033024903,0,0,0.746855285,0.043513815,0.665185622,0.745590742,0.835744446,0.74306896
atHome,53033025005,1,1,0.746862215,0.043514144,0.665191928,0.745597664,0.835752041,0.743075868
atHome,53033025102,0,0,0.746854755,0.043512989,0.665186576,0.745590258,0.835742163,0.74306857
atHome,53033025301,1,1,0.746861163,0.043512826,0.665193243,0.745596686,0.835748196,0.743075038
atHome,53033025500,1,1,0.746862137,0.043515562,0.665189307,0.745597504,0.835754976,0.743075543
atHome,53033025702,0,0,0.746854637,0.043513926,0.665184777,0.745590086,0.835744037,0.743068289
atHome,53033025803,0,0,0.746854209,0.043516215,0.665180246,0.745589525,0.835748473,0.743067462
atHome,53033028100,0,0,0.746850154,0.043516955,0.665174884,0.74558542,0.835746008,0.743063258
atHome,53033028300,0,0,0.746851648,0.04351305,0.665183373,0.745587142,0.835739202,0.743065437
atHome,53033028402,0,0,0.746850775,0.043514067,0.665180682,0.745586209,0.835740491,0.743064383
atHome,53033028801,0,0,0.746851178,0.043515055,0.665179311,0.745586555,0.83574299,0.743064616
atHome,53033028901,0,0,0.746851484,0.043516576,0.665176889,0.745586774,0.835746525,0.743064661
atHome,53033029001,1,1,0.746860316,0.043518066,0.665183005,0.745595535,0.835758481,0.743073279
atHome,53033029003,1,1,0.746860725,0.043518177,0.665183214,0.745595938,0.835759123,0.743073671
atHome,53033029101,0,0,0.74685263,0.043513548,0.665183458,0.745588097,0.835741236,0.743066338
atHome,53033029304,2,2,0.746869595,0.043514194,0.665199181,0.745605054,0.835759494,0.743083276
atHome,53033029307,3,3,0.746878125,0.043516346,0.665203811,0.745613473,0.835772554,0.743091476
atHome,53033029405,0,0,0.746855739,0.043515328,0.66518336,0.745591108,0.83574811,0.743069153
atHome,53033029503,2,2,0.74687043,0.043515247,0.665198124,0.745605829,0.835762561,0.743083932
atHome,53033029504,0,0,0.746855744,0.043516376,0.665181485,0.745591052,0.835750341,0.743068976
atHome,53033029602,1,1,0.746862898,0.043515526,0.665190129,0.745598268,0.835755655,0.743076314
atHome,53033029801,0,0,0.746853817,0.043513016,0.665185593,0.745589317,0.835741288,0.743067623
atHome,53033029802,0,0,0.746854868,0.043514864,0.665183324,0.745590262,0.835746259,0.743068358
atHome,53033030100,0,0,0.746854577,0.043520481,0.665172963,0.745589645,0.835757897,0.743067092
atHome,53033030202,2,2,0.746869955,0.043518197,0.665192363,0.745605182,0.835768352,0.743082944
atHome,53033030304,2,2,0.746870019,0.043520443,0.665188399,0.745605116,0.835773185,0.743082618
atHome,53033030309,2,2,0.746870106,0.043520377,0.665188603,0.745605207,0.835773133,0.743082717
atHome,53033030312,0,0,0.746854522,0.043522746,0.665168847,0.745589459,0.835762654,0.743066644
atHome,53033030314,0,0,0.746855396,0.043520148,0.665174376,0.745590486,0.835758006,0.743067973
atHome,53033030401,1,1,0.746862353,0.043516678,0.66518752,0.745597656,0.835757562,0.743075567
atHome,53033030503,0,0,0.74685523,0.04351607,0.665181522,0.745590555,0.83574918,0.743068513
atHome,53033030700,1,1,0.746862649,0.043517417,0.66518649,0.745597909,0.835759425,0.743075736
atHome,53033030801,1,1,0.746862295,0.043515165,0.665190177,0.745597685,0.835754289,0.743075771
atHome,53033031204,1,1,0.746863036,0.043514261,0.665192534,0.745598479,0.835753107,0.743076672
atHome,53033031206,1,1,0.746863072,0.043516929,0.665187787,0.745598361,0.83575881,0.743076246
atHome,53033031301,0,0,0.746857049,0.043521073,0.665174363,0.745592088,0.835761614,0.743069474
atHome,53033031601,0,0,0.74685559,0.043517121,0.665179996,0.745590855,0.83575177,0.743068693
atHome,53033032011,2,2,0.746871035,0.043516561,0.66519637,0.745606359,0.835765954,0.743084313
atHome,53033032103,1,1,0.746864915,0.043513336,0.665196063,0.745600416,0.835753014,0.743078721
atHome,53033032104,0,0,0.746856112,0.043514198,0.665185757,0.745591548,0.835746083,0.743069724
atHome,53033032207,1,1,0.746867131,0.043516185,0.665193159,0.74560247,0.835761269,0.743080454
atHome,53033031706,0,0,0.746855685,0.043515846,0.665182377,0.745591024,0.835749157,0.743069009
atHome,53033031903,0,0,0.746855181,0.043512756,0.665187417,0.745590698,0.835742093,0.743069039
atHome,53033031904,0,0,0.746855879,0.043514386,0.665185189,0.745591303,0.835746248,0.743069458
atHome,53033031907,1,1,0.74686256,0.043513532,0.665193369,0.745598045,0.835751084,0.74307632
atHome,53033032007,0,0,0.746855967,0.043512958,0.665187835,0.745591474,0.835743305,0.743069793
atHome,53033032210,0,0,0.746859343,0.043513198,0.665190765,0.745594842,0.835747175,0.743073145
atHome,53033032215,1,1,0.746867076,0.043515275,0.665194737,0.745602468,0.835759282,0.743080557
atHome,53033032307,0,0,0.746859967,0.043517535,0.66518361,0.745595215,0.835757005,0.74307302
atHome,53033032311,1,1,0.746867159,0.043518231,0.665189519,0.74560238,0.835765642,0.743080128
atHome,53033032315,1,1,0.746866837,0.043515007,0.665194979,0.745602243,0.835758475,0.743080363
atHome,53033032320,0,0,0.746860477,0.04351907,0.665181365,0.745595638,0.835760773,0.743073267
atHome,53033032321,0,0,0.746861124,0.043514339,0.665190492,0.745596559,0.835751369,0.743074737
atHome,53033032323,1,1,0.746867554,0.043517825,0.665190639,0.745602798,0.835765172,0.743080594
atHome,53033032325,1,1,0.746867279,0.043517687,0.665190613,0.745602531,0.835764607,0.743080343
atHome,53033032328,0,0,0.746859297,0.043515198,0.665187133,0.74559468,0.835751376,0.743072752
atHome,53033032401,1,1,0.7468671,0.043517103,0.665191481,0.745602385,0.835763188,0.743080263
atHome,53033032402,1,1,0.746867398,0.043520306,0.665186036,0.745602498,0.835770286,0.743080008
atHome,53033032601,0,0,0.746859924,0.043517223,0.665184126,0.74559519,0.835756299,0.74307303
atHome,53033032703,1,1,0.746868381,0.043519454,0.665188542,0.745603533,0.835769456,0.743081144
atHome,53033022702,2,2,0.746876375,0.043515649,0.665203319,0.74561176,0.835769332,0.743089837
atHome,53033001800,1,1,0.746847035,0.04351673,0.665172185,0.745582308,0.835742424,0.743060162
atHome,53033003100,0,0,0.746834408,0.043518884,0.665155757,0.745569536,0.835734432,0.743047099
atHome,53033004900,0,0,0.74683594,0.043514866,0.665164486,0.745571303,0.835727423,0.743049335
atHome,53033005302,0,0,0.746841196,0.043512812,0.6651734,0.745576687,0.835728292,0.743054974
atHome,53033005900,1,1,0.746840797,0.043515876,0.665167507,0.745576109,0.835734404,0.743054041
atHome,53033008300,0,0,0.746835896,0.043516858,0.66516087,0.745571143,0.83573161,0.743048945
atHome,53033009600,0,0,0.74683947,0.043522515,0.665154284,0.745574395,0.83574718,0.743051556
atHome,53033010500,1,1,0.746847368,0.043519871,0.665166883,0.745582459,0.835749426,0.743059952
atHome,53033020402,0,0,0.746855625,0.043522277,0.665170786,0.745590591,0.835762753,0.743067834
atHome,53033021802,0,0,0.746864444,0.043517638,0.665187879,0.745599694,0.835761681,0.743077501
atHome,53033022201,7,7,0.746916515,0.04351904,0.665237182,0.745651771,0.835816484,0.743129592
atHome,53033023300,1,1,0.746865768,0.043514285,0.665195211,0.745601215,0.835755877,0.743079414
atHome,53033024000,0,0,0.746855931,0.043512408,0.665188788,0.74559147,0.8357421,0.743069853
atHome,53033024902,1,1,0.746863236,0.043516266,0.665189139,0.745598564,0.835757564,0.743076526
atHome,53033025601,2,2,0.746869535,0.04351456,0.665198465,0.745604972,0.83576021,0.743083152
atHome,53033026002,2,2,0.746866782,0.043516574,0.665192113,0.745602097,0.835761748,0.743080036
atHome,53033027000,1,1,0.746854947,0.043515674,0.665181952,0.745590295,0.835748057,0.743068298
atHome,53033027600,1,1,0.746856865,0.043519081,0.665177751,0.745592018,0.8357572,0.743069634
atHome,53033029004,1,1,0.746860543,0.043515725,0.665187429,0.745595898,0.835753734,0.743073913
atHome,53033029901,1,1,0.746862673,0.043517951,0.665185558,0.745597902,0.835760582,0.743075668
atHome,53033030305,0,0,0.746854282,0.043522506,0.665169039,0.745589233,0.835761905,0.743066445
atHome,53033030501,1,1,0.746862187,0.04351424,0.665191728,0.745597631,0.835752218,0.743075823
atHome,53033031605,0,0,0.746855723,0.04351625,0.66518169,0.745591038,0.835750053,0.743068977
atHome,53033032003,1,1,0.746864403,0.043513798,0.665194725,0.745599875,0.835753484,0.743078126
atHome,53033032313,0,0,0.746859491,0.043513746,0.665189931,0.745594958,0.835748484,0.743073199
atHome,53033032327,0,0,0.746859436,0.043515017,0.665187597,0.745594829,0.835751129,0.743072923
atHome,53033025602,0,0,0.74685473,0.043513367,0.665185872,0.745590211,0.835742941,0.743068479
atHome,53033005301,0,0,0.746839984,0.043515561,0.665167265,0.745575314,0.835732924,0.743053279
atHome,53033020300,0,0,0.746850453,0.043522061,0.665166027,0.745585423,0.835757148,0.743062673
atHome,53033025804,0,0,0.746854629,0.043513722,0.665185135,0.74559009,0.835743595,0.743068317
atHome,53033027200,1,1,0.746856669,0.043514116,0.665186458,0.74559211,0.835746462,0.743070298
atHome,53033031400,1,1,0.746865079,0.043524824,0.665175625,0.745599913,0.835777573,0.743076893
atHome,53033031704,1,1,0.746863082,0.043513897,0.665193233,0.745598546,0.835752379,0.743076781
atHome,53033032002,0,0,0.746856161,0.043513613,0.665186855,0.745591631,0.835744889,0.743069875
atHome,53033031202,0,0,0.746856188,0.04351495,0.665184484,0.74559158,0.835747756,0.743069671
atHome,53033009400,0,0,0.746843228,0.043512372,0.665176212,0.745578748,0.83572938,0.743057093
atHome,53033010200,1,1,0.746856413,0.0435127,0.665188743,0.745591936,0.835743201,0.743070287
atHome,53033023900,2,2,0.746867881,0.043511555,0.665202209,0.74560349,0.835752183,0.743082011
atHome,53033024701,1,1,0.746862192,0.043512713,0.66519447,0.745597724,0.835748981,0.743076093
atHome,53033029206,0,0,0.746853538,0.043511684,0.665187704,0.745589115,0.835738181,0.743067573
atHome,53033001100,1,1,0.746852106,0.04351571,0.66517906,0.745587447,0.835745305,0.743065436
atHome,53033002600,0,0,0.746841673,0.043513995,0.665171752,0.745577095,0.83573128,0.743055247
atHome,53033004600,0,0,0.746837894,0.043513464,0.665168944,0.745573341,0.835726391,0.743051542
atHome,53033006000,0,0,0.746834525,0.043514137,0.665164385,0.745569927,0.835724467,0.743048039
atHome,53033008800,0,0,0.746842566,0.043513207,0.665174055,0.745578036,0.835730495,0.743056282
atHome,53033010401,0,0,0.746846014,0.043512743,0.665178316,0.745581516,0.835732942,0.743059827
atHome,53033011600,2,2,0.746858352,0.04351851,0.665180253,0.745593541,0.83575747,0.743071228
atHome,53033021500,1,1,0.746866919,0.043519835,0.665186404,0.745602046,0.835768808,0.743079608
atHome,53033022902,0,0,0.746859209,0.043514483,0.665188329,0.745594634,0.83574977,0.743072788
atHome,53033024200,3,3,0.7468744,0.043511958,0.665207973,0.745609996,0.835759528,0.743088493
atHome,53033025006,0,0,0.746855575,0.043512716,0.66518788,0.745591096,0.835742401,0.743069442
atHome,53033025806,0,0,0.746853179,0.043512858,0.665185241,0.745588687,0.835740317,0.743067009
atHome,53033026400,0,0,0.746847251,0.043514028,0.665177245,0.745582681,0.835736901,0.743060848
atHome,53033028000,1,1,0.746857498,0.043514919,0.665185843,0.745592894,0.835748993,0.743070992
atHome,53033029102,0,0,0.746853052,0.043515811,0.66517982,0.745588389,0.835746462,0.74306637
atHome,53033030902,0,0,0.746854859,0.043519714,0.66517462,0.745589972,0.835756548,0.743067508
atHome,53033031800,2,2,0.746870283,0.043512881,0.66520222,0.745605818,0.83575739,0.743084195
atHome,53033032208,2,2,0.746874299,0.043515779,0.66520102,0.745609673,0.835767541,0.743087729
atHome,53033032319,0,0,0.746862139,0.043518411,0.6651842,0.74559734,0.835761028,0.743075051
atHome,53033011001,0,0,0.746846674,0.043513427,0.665177748,0.745582138,0.835735051,0.743060373
atHome,53033011700,0,0,0.746847086,0.043512376,0.665180043,0.745582612,0.835733229,0.743060969
atHome,53033020500,0,0,0.746851711,0.04351874,0.665173233,0.745586875,0.835751347,0.743064513
atHome,53033022001,2,2,0.746880933,0.043517213,0.665205051,0.745616235,0.835777188,0.743094147
atHome,53033022400,7,7,0.746912486,0.043515661,0.665239233,0.745647932,0.835805298,0.743126128
atHome,53033022901,0,0,0.746858931,0.043518558,0.665180744,0.745594118,0.835758147,0.743071801
atHome,53033024300,5,5,0.746886114,0.043513178,0.665217441,0.745621659,0.835773777,0.743100054
atHome,53033025001,1,1,0.746861826,0.043513293,0.665193066,0.745597323,0.835749846,0.743075624
atHome,53033027800,1,1,0.746858155,0.04352142,0.665174841,0.745593175,0.835763452,0.743070525
atHome,53033029203,2,2,0.746870166,0.04351709,0.665194557,0.745605457,0.835766211,0.743083347
atHome,53033029406,0,0,0.746855723,0.043514363,0.665185075,0.745591149,0.835746045,0.743069305
atHome,53033029902,0,0,0.746854899,0.04351671,0.665180046,0.745590187,0.835750209,0.74306807
atHome,53033030306,0,0,0.746854058,0.043526731,0.665161239,0.745588763,0.835770655,0.743065486
atHome,53033030404,1,1,0.746862313,0.043521198,0.665179375,0.745597353,0.83576712,0.743074742
