encountered_week,residence_puma,pathogen,modeled_intensity_mean,modeled_intensity_sd,modeled_intensity_lower_95_CI,modeled_intensity_median,modeled_intensity_upper_95_CI,modeled_intensity_mode
2019-W29,11701,h1n1pdm,Inf,Inf,1.9937332618576e-71,5.11814061842204e-08,1.16644564684185e+56,5.13040961305335e-08
2019-W30,11701,h1n1pdm,Inf,Inf,7.27626733073341e-75,3.14880619166926e-08,1.2022536647541e+59,3.15686576091288e-08
2019-W31,11701,h1n1pdm,Inf,Inf,2.46568935588199e-78,1.93658122920071e-08,1.33359501039934e+62,1.94185699714916e-08
2018-W47,11702,h1n1pdm,Inf,Inf,2.49036840845396e-77,4.91693279469832e-08,8.52901902803267e+61,4.92894472563498e-08
2018-W48,11702,h1n1pdm,Inf,Inf,6.54219994078537e-74,7.21119417063839e-08,7.02605604501111e+58,7.22796572324706e-08
2018-W49,11702,h1n1pdm,Inf,Inf,1.59411971719625e-70,1.05822368769765e-07,6.24707018906541e+55,1.06056134387279e-07
2018-W50,11702,h1n1pdm,Inf,Inf,3.56143849855713e-67,1.55483220784202e-07,6.07262588871799e+52,1.55808525541797e-07
2018-W51,11702,h1n1pdm,Inf,Inf,7.20071542393399e-64,2.29138278127892e-07,6.5616876467785e+49,2.29590572845212e-07
2018-W52,11702,h1n1pdm,Inf,Inf,1.29390990205247e-60,3.38689280703571e-07,8.02451275184235e+46,3.39317125888922e-07
2019-W01,11702,h1n1pdm,Inf,Inf,2.01402382609025e-57,5.00355040771466e-07,1.131589338895e+44,5.01222343250633e-07
2019-W02,11702,h1n1pdm,Inf,Inf,2.63241290895639e-54,7.36023397595086e-07,1.88384567293704e+41,7.37211426043176e-07
2019-W03,11702,h1n1pdm,Inf,Inf,2.77738009121724e-51,1.07197203868207e-06,3.80798148302619e+38,1.07357782546789e-06
2019-W04,11702,h1n1pdm,Inf,Inf,2.24844401614786e-48,1.53220853871369e-06,9.6599203696286e+35,1.53433532303363e-06
2019-W05,11702,h1n1pdm,Inf,Inf,1.31570894058525e-45,2.13244173701892e-06,3.21336741723081e+33,2.13518485645546e-06
2019-W06,11702,h1n1pdm,Inf,Inf,5.16520909671615e-43,2.85896308090185e-06,1.47810429507151e+31,2.8623820494824e-06
2019-W07,11702,h1n1pdm,Inf,Inf,1.23354249783645e-40,3.6186656317556e-06,9.95771995527127e+28,3.6227255292676e-06
2019-W08,11702,h1n1pdm,Inf,Inf,1.6251657331224e-38,4.3017543623656e-06,1.07215052685322e+27,4.30632605904151e-06
2019-W09,11702,h1n1pdm,2.37270357973731e+275,Inf,1.07645244581085e-36,4.86901680119442e-06,2.08052053877957e+25,4.87394669348875e-06
2019-W10,11702,h1n1pdm,4.70196377359062e+249,Inf,3.25090271429104e-35,5.34396348107469e-06,8.32090990380963e+23,5.34914008362399e-06
2019-W11,11702,h1n1pdm,3.28415359981401e+231,Inf,4.05452089534984e-34,5.78415026034249e-06,7.83158768794264e+22,5.78954777107827e-06
2019-W12,11702,h1n1pdm,8.13186132636781e+220,Inf,1.89913301564306e-33,6.21031779070107e-06,1.92975775415683e+22,6.21597157470586e-06
2019-W13,11702,h1n1pdm,7.10390967824423e+217,Inf,3.10541230862748e-33,6.58260924605106e-06,1.32635135519925e+22,6.58855536226895e-06
2019-W14,11702,h1n1pdm,2.15702929920433e+222,Inf,1.70951106585156e-33,6.78540673891371e-06,2.55880920938702e+22,6.79159290636958e-06
2019-W15,11702,h1n1pdm,2.23526238055757e+234,Inf,3.20744593849318e-34,6.67883154412132e-06,1.31951832742437e+23,6.68506752189577e-06
2019-W16,11702,h1n1pdm,7.82937682746647e+253,Inf,2.19070486951937e-35,6.21709738759354e-06,1.67050586892086e+24,6.22311492390642e-06
2019-W17,11702,h1n1pdm,9.18311940768031e+280,Inf,5.99291560746473e-37,5.42226800560906e-06,4.6319597640847e+25,5.42776971259009e-06
2019-W18,11702,h1n1pdm,Inf,Inf,7.39648961500885e-39,4.440555841119e-06,2.50849916645537e+27,4.44532630309427e-06
2019-W19,11702,h1n1pdm,Inf,Inf,4.6507113300356e-41,3.43772079668965e-06,2.38170796247344e+29,3.44166185394562e-06
2019-W20,11702,h1n1pdm,Inf,Inf,1.67844829416772e-43,2.5539817694469e-06,3.62671218894801e+31,2.55711663483942e-06
2019-W21,11702,h1n1pdm,Inf,Inf,3.81558920717834e-46,1.82653141258933e-06,8.12164822601334e+33,1.82893733764371e-06
2019-W22,11702,h1n1pdm,Inf,Inf,5.87822201517881e-49,1.25509957877753e-06,2.47682599068972e+36,1.25688043539626e-06
2019-W23,11702,h1n1pdm,Inf,Inf,6.56704847020464e-52,8.33834366953385e-07,9.73408822710625e+38,8.35112540290606e-07
2019-W24,11702,h1n1pdm,Inf,Inf,5.64757320705021e-55,5.40886192078375e-07,4.73678025172688e+41,5.41782470477726e-07
2019-W25,11702,h1n1pdm,Inf,Inf,3.91669389357672e-58,3.44725339810494e-07,2.75872975151335e+44,3.45342453467672e-07
2019-W26,11702,h1n1pdm,Inf,Inf,2.26808346364498e-61,2.16366333774448e-07,1.86587964111145e+47,2.1678447295673e-07
2019-W27,11702,h1n1pdm,Inf,Inf,1.13217492164569e-64,1.34484985229653e-07,1.43556142200855e+50,1.34765006488104e-07
2019-W28,11702,h1n1pdm,Inf,Inf,4.99495412603873e-68,8.30812393501253e-08,1.23435297603349e+53,8.32671337528493e-08
2019-W29,11702,h1n1pdm,Inf,Inf,1.98819657837189e-71,5.11746418318759e-08,1.16937416314339e+56,5.12973003083905e-08
2019-W30,11702,h1n1pdm,Inf,Inf,7.25548863391781e-75,3.14836787414827e-08,1.20534966623535e+59,3.15642513704244e-08
2019-W31,11702,h1n1pdm,Inf,Inf,2.45845768124737e-78,1.9362980238254e-08,1.33711342797469e+62,1.94157213326924e-08
2018-W47,11703,h1n1pdm,Inf,Inf,2.48521728682986e-77,4.91654836999866e-08,8.54529615697696e+61,4.92855707048119e-08
2018-W48,11703,h1n1pdm,Inf,Inf,6.52902486362203e-74,7.21066584245184e-08,7.03915026749869e+58,7.2274331356498e-08
2018-W49,11703,h1n1pdm,Inf,Inf,1.59100017939215e-70,1.05815136174107e-07,6.25841806603861e+55,1.0604884608149e-07
2018-W50,11703,h1n1pdm,Inf,Inf,3.55468215717989e-67,1.55473358781534e-07,6.0833532734047e+52,1.55798591484291e-07
2018-W51,11703,h1n1pdm,Inf,Inf,7.18751055721415e-64,2.2912487156479e-07,6.5729284959555e+49,2.29577074714585e-07
2018-W52,11703,h1n1pdm,Inf,Inf,1.29162430237092e-60,3.38671131105923e-07,8.03779789399232e+46,3.39298863088167e-07
2019-W01,11703,h1n1pdm,Inf,Inf,2.01061206087078e-57,5.00330690445472e-07,1.13339200650466e+44,5.01197858499144e-07
2019-W02,11703,h1n1pdm,Inf,Inf,2.62816034158461e-54,7.35991200972072e-07,1.88671747017979e+41,7.37179079436845e-07
2019-W03,11703,h1n1pdm,Inf,Inf,2.77313218192497e-51,1.07193042248224e-06,3.81349703888225e+38,1.07353605827144e-06
2019-W04,11703,h1n1pdm,Inf,Inf,2.24521888192553e-48,1.53215659464052e-06,9.67309059542023e+35,1.53428325283468e-06
2019-W05,11703,h1n1pdm,Inf,Inf,1.31396128920715e-45,2.13237993400682e-06,3.21744013604422e+33,2.13512299237065e-06
2019-W06,11703,h1n1pdm,Inf,Inf,5.15896429906428e-43,2.85889427709601e-06,1.47981649793328e+31,2.86231329522169e-06
2019-W07,11703,h1n1pdm,Inf,Inf,1.23221742332302e-40,3.61859629874887e-06,9.96801582809411e+28,3.62265634476972e-06
2019-W08,11703,h1n1pdm,Inf,Inf,1.62366771747557e-38,4.30169298547958e-06,1.07310699822134e+27,4.30626483031408e-06
2019-W09,11703,h1n1pdm,2.40510618677393e+275,Inf,1.07564467639194e-36,4.86897109447066e-06,2.0820424912884e+25,4.87390100436551e-06
2019-W10,11703,h1n1pdm,4.74782623140427e+249,Inf,3.24908061165274e-35,5.3439393708395e-06,8.32550772567323e+23,5.34911576730888e-06
2019-W11,11703,h1n1pdm,3.30388579350128e+231,Inf,4.05308132932507e-34,5.78415239647951e-06,7.83439268785475e+22,5.78954949710559e-06
2019-W12,11703,h1n1pdm,8.15152418405398e+220,Inf,1.89886648087456e-33,6.21035049035687e-06,1.93005592059176e+22,6.21600381727293e-06
2019-W13,11703,h1n1pdm,7.09667349069235e+217,Inf,3.10564360054548e-33,6.58267627018038e-06,1.32628591054982e+22,6.58862215505291e-06
2019-W14,11703,h1n1pdm,2.14774732580404e+222,Inf,1.70998811354171e-33,6.78550929310208e-06,2.5581872560786e+22,6.79169569478126e-06
2019-W15,11703,h1n1pdm,2.21863872376837e+234,Inf,3.20893476631685e-34,6.67896543567208e-06,1.31896749484833e+23,6.68520213322831e-06
2019-W16,11703,h1n1pdm,7.74778202563431e+253,Inf,2.19207133618767e-35,6.21725263873333e-06,1.66955968648245e+24,6.22327120034803e-06
2019-W17,11703,h1n1pdm,9.06136706462651e+280,Inf,5.99744314331459e-37,5.42242999609524e-06,4.62877492347194e+25,5.42793268615276e-06
2019-W18,11703,h1n1pdm,Inf,Inf,7.40285192610877e-39,4.44071017850686e-06,2.50653803047856e+27,4.44548132845225e-06
2019-W19,11703,h1n1pdm,Inf,Inf,4.65508592262882e-41,3.43785700021401e-06,2.37967912265312e+29,3.44179838566164e-06
2019-W20,11703,h1n1pdm,Inf,Inf,1.68012743083639e-43,2.55409536812985e-06,3.62344328733869e+31,2.55723030299048e-06
2019-W21,11703,h1n1pdm,Inf,Inf,3.8195696209852e-46,1.82662151348179e-06,8.11406328426688e+33,1.82902733400882e-06
2019-W22,11703,h1n1pdm,Inf,Inf,5.88452533059598e-49,1.25516755552494e-06,2.47446602398697e+36,1.25694818979972e-06
2019-W23,11703,h1n1pdm,Inf,Inf,6.57421013331245e-52,8.33883542174755e-07,9.72473560471197e+38,8.35161440400685e-07
2019-W24,11703,h1n1pdm,Inf,Inf,5.65378623569465e-55,5.40920689234149e-07,4.73223220983213e+41,5.41816696290864e-07
2019-W25,11703,h1n1pdm,Inf,Inf,3.92101337718329e-58,3.44748979770555e-07,2.75610167253291e+44,3.45365857087273e-07
2019-W26,11703,h1n1pdm,Inf,Inf,2.27057859027766e-61,2.16382207857013e-07,1.8641263270077e+47,2.16800156319531e-07
2019-W27,11703,h1n1pdm,Inf,Inf,1.13341240147737e-64,1.34495495760782e-07,1.434237328335e+50,1.3477537149156e-07
2019-W28,11703,h1n1pdm,Inf,Inf,5.00036075473939e-68,8.30881301535708e-08,1.23324014797998e+53,8.3273918023247e-08
2019-W29,11703,h1n1pdm,Inf,Inf,1.99032195030604e-71,5.11791313102396e-08,1.16834752968132e+56,5.1301714158789e-08
2019-W30,11703,h1n1pdm,Inf,Inf,7.26313062627326e-75,3.14865915784203e-08,1.20432265736372e+59,3.15671117260372e-08
2019-W31,11703,h1n1pdm,Inf,Inf,2.46100381852833e-78,1.93648644863929e-08,1.33601125890853e+62,1.94175697756555e-08
2018-W47,11704,h1n1pdm,Inf,Inf,2.49299248198243e-77,4.91673285828319e-08,8.5191824371613e+61,4.92874348438696e-08
2018-W48,11704,h1n1pdm,Inf,Inf,6.5487440743159e-74,7.2109179394085e-08,7.01836310992947e+58,7.22768799698024e-08
2018-W49,11704,h1n1pdm,Inf,Inf,1.59563175119948e-70,1.05818564501253e-07,6.24058502524798e+55,1.06052314125842e-07
2018-W50,11704,h1n1pdm,Inf,Inf,3.56463877808656e-67,1.55477997368205e-07,6.06665550028196e+52,1.55803286812569e-07
2018-W51,11704,h1n1pdm,Inf,Inf,7.20684235025074e-64,2.29131118950311e-07,6.55558277101681e+49,2.2958340119796e-07
2018-W52,11704,h1n1pdm,Inf,Inf,1.29495247848068e-60,3.38679492970772e-07,8.01744999554957e+46,3.39307330590623e-07
2019-W01,11704,h1n1pdm,Inf,Inf,2.0155619289471e-57,5.0034175192257e-07,1.13064680381235e+44,5.01209053919041e-07
2019-W02,11704,h1n1pdm,Inf,Inf,2.63432210849171e-54,7.36005567997644e-07,1.88235876496159e+41,7.37193602980421e-07
2019-W03,11704,h1n1pdm,Inf,Inf,2.7792996746956e-51,1.07194856793188e-06,3.80512580588016e+38,1.0735543624764e-06
2019-W04,11704,h1n1pdm,Inf,Inf,2.24993283604278e-48,1.53217855503578e-06,9.65300752793224e+35,1.53430533623995e-06
2019-W05,11704,h1n1pdm,Inf,Inf,1.31654999762305e-45,2.13240495996366e-06,3.21115871377717e+33,2.13514803783424e-06
2019-W06,11704,h1n1pdm,Inf,Inf,5.16842955054875e-43,2.85892040889247e-06,1.47711960770253e+31,2.8623392584139e-06
2019-W07,11704,h1n1pdm,Inf,Inf,1.23430239672372e-40,3.61862005741428e-06,9.95121444234919e+28,3.62267979639195e-06
2019-W08,11704,h1n1pdm,Inf,Inf,1.62617010349261e-38,4.30171026014273e-06,1.07145376096684e+27,4.30628184560405e-06
2019-W09,11704,h1n1pdm,2.34498171715114e+275,Inf,1.07713104843728e-36,4.86897828232979e-06,2.07915411174712e+25,4.87390812321499e-06
2019-W10,11704,h1n1pdm,4.64792377424898e+249,Inf,3.2530278375461e-35,5.34393367064882e-06,8.31529796664127e+23,5.34911020531871e-06
2019-W11,11704,h1n1pdm,3.24607350396756e+231,Inf,4.05730877867024e-34,5.78413143898182e-06,7.8260853575099e+22,5.78952876500005e-06
2019-W12,11704,h1n1pdm,8.0343632965814e+220,Inf,1.90052094909288e-33,6.21031202876535e-06,1.9283297153058e+22,6.21596551408344e-06
2019-W13,11704,h1n1pdm,7.01385845796947e+217,Inf,3.10783847034239e-33,6.58261853233712e-06,1.32531056017241e+22,6.58856438641192e-06
2019-W14,11704,h1n1pdm,2.12757620225396e+222,Inf,1.71094096508915e-33,6.78543228013233e-06,2.55667454851226e+22,6.79161843472171e-06
2019-W15,11704,h1n1pdm,2.2019047883522e+234,Inf,3.21031359411012e-34,6.6788724455988e-06,1.31834877400637e+23,6.68510875089461e-06
2019-W16,11704,h1n1pdm,7.70033450306915e+253,Inf,2.19279158281852e-35,6.21715009988809e-06,1.66893660357503e+24,6.22316819123122e-06
2019-W17,11704,h1n1pdm,9.01480630846646e+280,Inf,5.99897444292697e-37,5.42232666436131e-06,4.62736251767328e+25,5.42782891003146e-06
2019-W18,11704,h1n1pdm,Inf,Inf,7.40439811421259e-39,4.44061418977714e-06,2.50587671920042e+27,4.44538497997341e-06
2019-W19,11704,h1n1pdm,Inf,Inf,4.65595405596467e-41,3.43777390439146e-06,2.37909222003592e+29,3.44171503713913e-06
2019-W20,11704,h1n1pdm,Inf,Inf,1.68043799199457e-43,2.55402710724854e-06,3.62253685527648e+31,2.55716186951042e-06
2019-W21,11704,h1n1pdm,Inf,Inf,3.82033546002413e-46,1.8265680321792e-06,8.11186419957594e+33,1.82897374659394e-06
2019-W22,11704,h1n1pdm,Inf,Inf,5.88588092004966e-49,1.25512760994462e-06,2.47370848492815e+36,1.25690819829849e-06
2019-W23,11704,h1n1pdm,Inf,Inf,6.5759968751628e-52,8.33854886174662e-07,9.7213040034975e+38,8.35132781554646e-07
2019-W24,11704,h1n1pdm,Inf,Inf,5.65560997505796e-55,5.40900729430794e-07,4.73029662660978e+41,5.4179675670716e-07
2019-W25,11704,h1n1pdm,Inf,Inf,3.92250715106177e-58,3.44735385913628e-07,2.75479855354443e+44,3.45352292296858e-07
2019-W26,11704,h1n1pdm,Inf,Inf,2.27159025396143e-61,2.16373128871938e-07,1.86311442122561e+47,2.16791107441296e-07
2019-W27,11704,h1n1pdm,Inf,Inf,1.13399634197993e-64,1.34489513138818e-07,1.43335105433574e+50,1.34769415617081e-07
2019-W28,11704,h1n1pdm,Inf,Inf,5.00330609609169e-68,8.30842247237666e-08,1.23238028736302e+53,8.32700343712977e-08
2019-W29,11704,h1n1pdm,Inf,Inf,1.99164809653576e-71,5.1176596733741e-08,1.16743622509723e+56,5.12991963112555e-08
2019-W30,11704,h1n1pdm,Inf,Inf,7.26855215608039e-75,3.14849529226541e-08,1.2032801561226e+59,3.15654854187867e-08
2019-W31,11704,h1n1pdm,Inf,Inf,2.46304400514117e-78,1.93638079054059e-08,1.33473712578887e+62,1.94165220543944e-08
2018-W47,11705,h1n1pdm,Inf,Inf,2.49360902252802e-77,4.91653688543549e-08,8.51638888215669e+61,4.92854907148444e-08
2018-W48,11705,h1n1pdm,Inf,Inf,6.55003988431526e-74,7.21066211058405e-08,7.01647202569018e+58,7.22743420298872e-08
2018-W49,11705,h1n1pdm,Inf,Inf,1.59587082030015e-70,1.05815273754733e-07,6.2392598479321e+55,1.06049049323995e-07
2018-W50,11705,h1n1pdm,Inf,Inf,3.56500763772885e-67,1.55473843204671e-07,6.06570357388623e+52,1.55799164639003e-07
2018-W51,11705,h1n1pdm,Inf,Inf,7.2072690049611e-64,2.29126000149864e-07,6.55490418410433e+49,2.29578319887891e-07
2018-W52,11705,h1n1pdm,Inf,Inf,1.29497511298276e-60,3.38673409706003e-07,8.01702801793426e+46,3.39301287851116e-07
2019-W01,11705,h1n1pdm,Inf,Inf,2.01551944522519e-57,5.00334955924081e-07,1.13064128278203e+44,5.0120229582273e-07
2019-W02,11705,h1n1pdm,Inf,Inf,2.63417540993731e-54,7.35998795493758e-07,1.88243208288362e+41,7.37186855941874e-07
2019-W03,11705,h1n1pdm,Inf,Inf,2.77906246339882e-51,1.07194340441499e-06,3.80542207869847e+38,1.07354919866704e-06
2019-W04,11705,h1n1pdm,Inf,Inf,2.24968807242634e-48,1.53217790120131e-06,9.65407486209588e+35,1.53430464360113e-06
2019-W05,11705,h1n1pdm,Inf,Inf,1.31638623244275e-45,2.1324134274151e-06,3.21159369250911e+33,2.13515642721713e-06
2019-W06,11705,h1n1pdm,Inf,Inf,5.16775682572379e-43,2.85894435857489e-06,1.47734195215019e+31,2.86236311886772e-06
2019-W07,11705,h1n1pdm,Inf,Inf,1.23414971670304e-40,3.61866633520555e-06,9.95274085748281e+28,3.62272601708536e-06
2019-W08,11705,h1n1pdm,Inf,Inf,1.62600375539073e-38,4.30178425601065e-06,1.07160522661354e+27,4.30635584641838e-06
2019-W09,11705,h1n1pdm,2.34874705175093e+275,Inf,1.07706296514574e-36,4.86908351883786e-06,2.07938636702872e+25,4.87401343718189e-06
2019-W10,11705,h1n1pdm,4.65063704810198e+249,Inf,3.25301431662048e-35,5.34407274694135e-06,8.31581450516357e+23,5.34924942990227e-06
2019-W11,11705,h1n1pdm,3.24379339663687e+231,Inf,4.05761688878589e-34,5.78430748864635e-06,7.82601878268472e+22,5.78970503826201e-06
2019-W12,11705,h1n1pdm,8.01627114711091e+220,Inf,1.90085578667566e-33,6.21052844093454e-06,1.92813823798331e+22,6.21618221578929e-06
2019-W13,11705,h1n1pdm,6.98535897313347e+217,Inf,3.108749951328e-33,6.58287692662943e-06,1.32503624530302e+22,6.58882308739272e-06
2019-W14,11705,h1n1pdm,2.11452271137389e+222,Inf,1.71166288673046e-33,6.78572849711943e-06,2.55584037952781e+22,6.79191488565648e-06
2019-W15,11705,h1n1pdm,2.18326258694286e+234,Inf,3.21209853107931e-34,6.67919337516556e-06,1.31775416097726e+23,6.68542977518893e-06
2019-W16,11705,h1n1pdm,7.61521117847218e+253,Inf,2.19430428237553e-35,6.21747618371041e-06,1.66797583252078e+24,6.22349425347378e-06
2019-W17,11705,h1n1pdm,8.88952211644353e+280,Inf,6.00389014689979e-37,5.4226349435255e-06,4.62414108283461e+25,5.42813715628789e-06
2019-W18,11705,h1n1pdm,Inf,Inf,7.41137626447555e-39,4.440886260647e-06,2.5038464083243e+27,4.44565711247249e-06
2019-W19,11705,h1n1pdm,Inf,Inf,4.66088039737884e-41,3.43799974588106e-06,2.37691059244099e+29,3.44194107182471e-06
2019-W20,11705,h1n1pdm,Inf,Inf,1.68239826035862e-43,2.55420620783637e-06,3.61885402465499e+31,2.55734125301537e-06
2019-W21,11705,h1n1pdm,Inf,Inf,3.82518135747727e-46,1.82670422438691e-06,8.10286154702744e+33,1.82911026727665e-06
2019-W22,11705,h1n1pdm,Inf,Inf,5.89391338081603e-49,1.25522677868593e-06,2.4707465217705e+36,1.25700771260004e-06
2019-W23,11705,h1n1pdm,Inf,Inf,6.58557254319379e-52,8.3392449026791e-07,9.70885867622101e+38,8.35202718153011e-07
2019-W24,11705,h1n1pdm,Inf,Inf,5.66434011507401e-55,5.40948298346695e-07,4.72386765701442e+41,5.41844619597879e-07
2019-W25,11705,h1n1pdm,Inf,Inf,3.92889224041478e-58,3.44767247308455e-07,2.75084612818183e+44,3.45384397038143e-07
2019-W26,11705,h1n1pdm,Inf,Inf,2.27547304356321e-61,2.16394097476672e-07,1.86030540304662e+47,2.16812267871521e-07
2019-W27,11705,h1n1pdm,Inf,Inf,1.13602453015015e-64,1.34503150575662e-07,1.43108858385231e+50,1.3478319833101e-07
2019-W28,11705,h1n1pdm,Inf,Inf,5.01264200753338e-68,8.30930230800486e-08,1.23035010351194e+53,8.32789393054474e-08
2019-W29,11705,h1n1pdm,Inf,Inf,1.9955155851733e-71,5.11822463053162e-08,1.16543434155701e+56,5.13049221535794e-08
2019-W30,11705,h1n1pdm,Inf,Inf,7.28320922080946e-75,3.1488570257299e-08,1.20113723014813e+59,3.15691563002285e-08
2019-W31,11705,h1n1pdm,Inf,Inf,2.46819203438507e-78,1.9366119712896e-08,1.33227323149104e+62,1.9418870900405e-08
2018-W47,11706,h1n1pdm,Inf,Inf,2.49001879983057e-77,4.91656150689077e-08,8.52894716527626e+61,4.92857221926396e-08
2018-W48,11706,h1n1pdm,Inf,Inf,6.54126154845395e-74,7.2106755889505e-08,7.02606940152573e+58,7.22744562246774e-08
2018-W49,11706,h1n1pdm,Inf,Inf,1.59388740208807e-70,1.05815139495726e-07,6.24714176665745e+55,1.06048886569184e-07
2018-W50,11706,h1n1pdm,Inf,Inf,3.56091450333326e-67,1.55473158203443e-07,6.07274797787793e+52,1.55798440711391e-07
